Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Lithuania,LTU,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Lithuania,LTU,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),21748,Lithuania,LTU,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7355,Lithuania,LTU,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1467,Lithuania,LTU,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1294,Lithuania,LTU,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1191,Lithuania,LTU,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),976,Lithuania,LTU,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),877,Lithuania,LTU,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),752,Lithuania,LTU,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),600,Lithuania,LTU,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),398,Lithuania,LTU,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),391,Lithuania,LTU,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),344,Lithuania,LTU,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),308,Lithuania,LTU,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),292,Lithuania,LTU,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),244,Lithuania,LTU,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),219,Lithuania,LTU,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",188,Lithuania,LTU,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),158,Lithuania,LTU,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),150,Lithuania,LTU,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),125,Lithuania,LTU,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),65,Lithuania,LTU,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),58,Lithuania,LTU,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),31,Lithuania,LTU,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),22,Lithuania,LTU,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),16,Lithuania,LTU,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),12,Lithuania,LTU,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),9,Lithuania,LTU,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),6,Lithuania,LTU,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Lithuania,LTU,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Lithuania,LTU,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Lithuania,LTU,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),21597,Lithuania,LTU,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7289,Lithuania,LTU,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1388,Lithuania,LTU,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1374,Lithuania,LTU,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1125,Lithuania,LTU,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),998,Lithuania,LTU,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),898,Lithuania,LTU,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),845,Lithuania,LTU,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),605,Lithuania,LTU,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),409,Lithuania,LTU,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),408,Lithuania,LTU,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),405,Lithuania,LTU,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),318,Lithuania,LTU,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),307,Lithuania,LTU,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),246,Lithuania,LTU,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),223,Lithuania,LTU,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",190,Lithuania,LTU,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),166,Lithuania,LTU,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),149,Lithuania,LTU,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),131,Lithuania,LTU,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),68,Lithuania,LTU,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),60,Lithuania,LTU,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),22,Lithuania,LTU,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),16,Lithuania,LTU,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),15,Lithuania,LTU,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),11,Lithuania,LTU,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),7,Lithuania,LTU,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Lithuania,LTU,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Lithuania,LTU,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Lithuania,LTU,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),23740,Lithuania,LTU,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7953,Lithuania,LTU,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1663,Lithuania,LTU,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1479,Lithuania,LTU,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1201,Lithuania,LTU,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1130,Lithuania,LTU,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),996,Lithuania,LTU,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),927,Lithuania,LTU,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),640,Lithuania,LTU,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),480,Lithuania,LTU,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),475,Lithuania,LTU,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),449,Lithuania,LTU,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),382,Lithuania,LTU,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),282,Lithuania,LTU,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),280,Lithuania,LTU,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),253,Lithuania,LTU,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",208,Lithuania,LTU,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),195,Lithuania,LTU,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),160,Lithuania,LTU,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),157,Lithuania,LTU,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),77,Lithuania,LTU,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),62,Lithuania,LTU,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),26,Lithuania,LTU,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),15,Lithuania,LTU,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),10,Lithuania,LTU,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),8,Lithuania,LTU,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),6,Lithuania,LTU,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),6,Lithuania,LTU,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),5,Lithuania,LTU,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),4,Lithuania,LTU,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Lithuania,LTU,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Lithuania,LTU,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),24268,Lithuania,LTU,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),8160,Lithuania,LTU,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1847,Lithuania,LTU,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1463,Lithuania,LTU,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1212,Lithuania,LTU,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1164,Lithuania,LTU,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1119,Lithuania,LTU,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),937,Lithuania,LTU,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),676,Lithuania,LTU,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),542,Lithuania,LTU,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),520,Lithuania,LTU,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),471,Lithuania,LTU,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),440,Lithuania,LTU,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),312,Lithuania,LTU,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),264,Lithuania,LTU,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),240,Lithuania,LTU,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",225,Lithuania,LTU,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),204,Lithuania,LTU,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),179,Lithuania,LTU,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),162,Lithuania,LTU,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),91,Lithuania,LTU,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),67,Lithuania,LTU,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),48,Lithuania,LTU,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),14,Lithuania,LTU,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),8,Lithuania,LTU,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),8,Lithuania,LTU,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),4,Lithuania,LTU,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),3,Lithuania,LTU,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3,Lithuania,LTU,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Lithuania,LTU,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Lithuania,LTU,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),23619,Lithuania,LTU,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),8048,Lithuania,LTU,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1874,Lithuania,LTU,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1380,Lithuania,LTU,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1231,Lithuania,LTU,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1142,Lithuania,LTU,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1073,Lithuania,LTU,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),938,Lithuania,LTU,1995
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),620,Lithuania,LTU,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),563,Lithuania,LTU,1995
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),486,Lithuania,LTU,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),471,Lithuania,LTU,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),457,Lithuania,LTU,1995
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),306,Lithuania,LTU,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),262,Lithuania,LTU,1995
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",227,Lithuania,LTU,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),201,Lithuania,LTU,1995
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),200,Lithuania,LTU,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),188,Lithuania,LTU,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),157,Lithuania,LTU,1995
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),91,Lithuania,LTU,1995
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),57,Lithuania,LTU,1995
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),56,Lithuania,LTU,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),13,Lithuania,LTU,1995
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),8,Lithuania,LTU,1995
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),6,Lithuania,LTU,1995
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),3,Lithuania,LTU,1995
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),3,Lithuania,LTU,1995
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),1,Lithuania,LTU,1995
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1995
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1995
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Lithuania,LTU,1995
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Lithuania,LTU,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),22290,Lithuania,LTU,1996
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7681,Lithuania,LTU,1996
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1788,Lithuania,LTU,1996
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1268,Lithuania,LTU,1996
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1184,Lithuania,LTU,1996
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),1048,Lithuania,LTU,1996
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),966,Lithuania,LTU,1996
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),939,Lithuania,LTU,1996
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),541,Lithuania,LTU,1996
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),525,Lithuania,LTU,1996
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),451,Lithuania,LTU,1996
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),420,Lithuania,LTU,1996
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),399,Lithuania,LTU,1996
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),281,Lithuania,LTU,1996
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),248,Lithuania,LTU,1996
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",206,Lithuania,LTU,1996
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),188,Lithuania,LTU,1996
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),186,Lithuania,LTU,1996
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),163,Lithuania,LTU,1996
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),152,Lithuania,LTU,1996
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),88,Lithuania,LTU,1996
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),51,Lithuania,LTU,1996
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),31,Lithuania,LTU,1996
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),11,Lithuania,LTU,1996
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),6,Lithuania,LTU,1996
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),4,Lithuania,LTU,1996
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),3,Lithuania,LTU,1996
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2,Lithuania,LTU,1996
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1996
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1996
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Lithuania,LTU,1996
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Lithuania,LTU,1996
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Lithuania,LTU,1996
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),21289,Lithuania,LTU,1997
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),7429,Lithuania,LTU,1997
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1702,Lithuania,LTU,1997
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1179,Lithuania,LTU,1997
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),1167,Lithuania,LTU,1997
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),943,Lithuania,LTU,1997
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),902,Lithuania,LTU,1997
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),889,Lithuania,LTU,1997
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),539,Lithuania,LTU,1997
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),484,Lithuania,LTU,1997
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),446,Lithuania,LTU,1997
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),388,Lithuania,LTU,1997
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),385,Lithuania,LTU,1997
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),252,Lithuania,LTU,1997
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),235,Lithuania,LTU,1997
