Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),43,Palestine,PSE,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,43,Palestine,PSE,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),42,Palestine,PSE,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),39,Palestine,PSE,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),33,Palestine,PSE,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),19,Palestine,PSE,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),18,Palestine,PSE,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),15,Palestine,PSE,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),6,Palestine,PSE,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),3,Palestine,PSE,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1,Palestine,PSE,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Palestine,PSE,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),3962,Palestine,PSE,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1815,Palestine,PSE,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1144,Palestine,PSE,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),513,Palestine,PSE,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),493,Palestine,PSE,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),451,Palestine,PSE,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),394,Palestine,PSE,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),344,Palestine,PSE,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),319,Palestine,PSE,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),315,Palestine,PSE,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),207,Palestine,PSE,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),163,Palestine,PSE,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),96,Palestine,PSE,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,93,Palestine,PSE,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),69,Palestine,PSE,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),62,Palestine,PSE,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),58,Palestine,PSE,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",46,Palestine,PSE,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),43,Palestine,PSE,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),42,Palestine,PSE,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),39,Palestine,PSE,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),32,Palestine,PSE,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),18,Palestine,PSE,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),17,Palestine,PSE,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),13,Palestine,PSE,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),6,Palestine,PSE,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),3,Palestine,PSE,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1,Palestine,PSE,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Palestine,PSE,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),4003,Palestine,PSE,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1801,Palestine,PSE,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1164,Palestine,PSE,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),496,Palestine,PSE,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),459,Palestine,PSE,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),421,Palestine,PSE,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),397,Palestine,PSE,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),344,Palestine,PSE,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),319,Palestine,PSE,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),314,Palestine,PSE,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),207,Palestine,PSE,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),162,Palestine,PSE,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),93,Palestine,PSE,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),70,Palestine,PSE,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),59,Palestine,PSE,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),58,Palestine,PSE,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",46,Palestine,PSE,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),43,Palestine,PSE,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),40,Palestine,PSE,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),40,Palestine,PSE,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),31,Palestine,PSE,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),17,Palestine,PSE,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),16,Palestine,PSE,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),12,Palestine,PSE,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),7,Palestine,PSE,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),3,Palestine,PSE,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1,Palestine,PSE,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Palestine,PSE,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Palestine,PSE,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),4043,Palestine,PSE,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1770,Palestine,PSE,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1185,Palestine,PSE,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),497,Palestine,PSE,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),469,Palestine,PSE,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),401,Palestine,PSE,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),344,Palestine,PSE,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),318,Palestine,PSE,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),312,Palestine,PSE,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),240,Palestine,PSE,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),207,Palestine,PSE,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),162,Palestine,PSE,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,129,Palestine,PSE,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),89,Palestine,PSE,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),69,Palestine,PSE,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),59,Palestine,PSE,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),56,Palestine,PSE,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",46,Palestine,PSE,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),44,Palestine,PSE,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),41,Palestine,PSE,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),38,Palestine,PSE,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),30,Palestine,PSE,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),16,Palestine,PSE,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),15,Palestine,PSE,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),11,Palestine,PSE,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),7,Palestine,PSE,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),3,Palestine,PSE,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Palestine,PSE,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),4096,Palestine,PSE,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1749,Palestine,PSE,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1211,Palestine,PSE,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),501,Palestine,PSE,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),480,Palestine,PSE,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),406,Palestine,PSE,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),346,Palestine,PSE,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),319,Palestine,PSE,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),312,Palestine,PSE,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),208,Palestine,PSE,1995
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),164,Palestine,PSE,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),163,Palestine,PSE,1995
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),86,Palestine,PSE,1995
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),69,Palestine,PSE,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),59,Palestine,PSE,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),53,Palestine,PSE,1995
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",46,Palestine,PSE,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),44,Palestine,PSE,1995
Terrorism (deaths),Deaths - Terrorism (deaths) ---,43,Palestine,PSE,1995
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),42,Palestine,PSE,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),36,Palestine,PSE,1995
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),29,Palestine,PSE,1995
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),16,Palestine,PSE,1995
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),15,Palestine,PSE,1995
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),10,Palestine,PSE,1995
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),7,Palestine,PSE,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),3,Palestine,PSE,1995
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1995
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1995
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),1,Palestine,PSE,1995
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1995
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1995
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Palestine,PSE,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),4170,Palestine,PSE,1996
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1739,Palestine,PSE,1996
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1242,Palestine,PSE,1996
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),509,Palestine,PSE,1996
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),493,Palestine,PSE,1996
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),416,Palestine,PSE,1996
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),348,Palestine,PSE,1996
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),321,Palestine,PSE,1996
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),314,Palestine,PSE,1996
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),210,Palestine,PSE,1996
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),164,Palestine,PSE,1996
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),138,Palestine,PSE,1996
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),84,Palestine,PSE,1996
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),69,Palestine,PSE,1996
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),61,Palestine,PSE,1996
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),50,Palestine,PSE,1996
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",46,Palestine,PSE,1996
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),45,Palestine,PSE,1996
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),43,Palestine,PSE,1996
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),34,Palestine,PSE,1996
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),28,Palestine,PSE,1996
Terrorism (deaths),Deaths - Terrorism (deaths) ---,17,Palestine,PSE,1996
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),15,Palestine,PSE,1996
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),13,Palestine,PSE,1996
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),9,Palestine,PSE,1996
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),7,Palestine,PSE,1996
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),3,Palestine,PSE,1996
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1996
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),2,Palestine,PSE,1996
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),1,Palestine,PSE,1996
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1996
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Palestine,PSE,1996
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Palestine,PSE,1996
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),4241,Palestine,PSE,1997
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),1736,Palestine,PSE,1997
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),1271,Palestine,PSE,1997
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),516,Palestine,PSE,1997
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),501,Palestine,PSE,1997
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),418,Palestine,PSE,1997
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),350,Palestine,PSE,1997
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),322,Palestine,PSE,1997
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),315,Palestine,PSE,1997
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),211,Palestine,PSE,1997
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),166,Palestine,PSE,1997
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),130,Palestine,PSE,1997
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),82,Palestine,PSE,1997
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),69,Palestine,PSE,1997
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),63,Palestine,PSE,1997
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),48,Palestine,PSE,1997
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",46,Palestine,PSE,1997
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),46,Palestine,PSE,1997
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),43,Palestine,PSE,1997
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),32,Palestine,PSE,1997
