Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),9,Belgium,BEL,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,1,Belgium,BEL,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Belgium,BEL,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),38687,Belgium,BEL,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),30656,Belgium,BEL,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),6735,Belgium,BEL,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4439,Belgium,BEL,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),3592,Belgium,BEL,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3432,Belgium,BEL,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2251,Belgium,BEL,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1992,Belgium,BEL,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1796,Belgium,BEL,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1793,Belgium,BEL,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1498,Belgium,BEL,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),742,Belgium,BEL,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),409,Belgium,BEL,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),261,Belgium,BEL,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),207,Belgium,BEL,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),154,Belgium,BEL,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",144,Belgium,BEL,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),125,Belgium,BEL,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),120,Belgium,BEL,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),112,Belgium,BEL,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),94,Belgium,BEL,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),90,Belgium,BEL,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),88,Belgium,BEL,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),69,Belgium,BEL,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),59,Belgium,BEL,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),38,Belgium,BEL,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),16,Belgium,BEL,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),9,Belgium,BEL,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),1,Belgium,BEL,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,1,Belgium,BEL,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Belgium,BEL,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),38492,Belgium,BEL,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),30786,Belgium,BEL,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),6987,Belgium,BEL,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4569,Belgium,BEL,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),3729,Belgium,BEL,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3542,Belgium,BEL,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2307,Belgium,BEL,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1949,Belgium,BEL,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1818,Belgium,BEL,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1816,Belgium,BEL,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1556,Belgium,BEL,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),755,Belgium,BEL,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),382,Belgium,BEL,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),269,Belgium,BEL,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),224,Belgium,BEL,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),191,Belgium,BEL,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),156,Belgium,BEL,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",144,Belgium,BEL,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),122,Belgium,BEL,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),115,Belgium,BEL,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),107,Belgium,BEL,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),99,Belgium,BEL,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),89,Belgium,BEL,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),78,Belgium,BEL,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),59,Belgium,BEL,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),43,Belgium,BEL,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),14,Belgium,BEL,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),9,Belgium,BEL,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Belgium,BEL,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Belgium,BEL,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),37784,Belgium,BEL,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),30662,Belgium,BEL,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7011,Belgium,BEL,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4650,Belgium,BEL,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),3812,Belgium,BEL,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3647,Belgium,BEL,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2339,Belgium,BEL,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1913,Belgium,BEL,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1838,Belgium,BEL,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1808,Belgium,BEL,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1579,Belgium,BEL,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),757,Belgium,BEL,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),350,Belgium,BEL,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),277,Belgium,BEL,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),222,Belgium,BEL,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),209,Belgium,BEL,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",170,Belgium,BEL,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),153,Belgium,BEL,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),128,Belgium,BEL,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),120,Belgium,BEL,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),115,Belgium,BEL,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),108,Belgium,BEL,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),88,Belgium,BEL,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),84,Belgium,BEL,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),59,Belgium,BEL,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),46,Belgium,BEL,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),14,Belgium,BEL,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),10,Belgium,BEL,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Belgium,BEL,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Belgium,BEL,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),37514,Belgium,BEL,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),30665,Belgium,BEL,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7173,Belgium,BEL,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4737,Belgium,BEL,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4004,Belgium,BEL,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3747,Belgium,BEL,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2353,Belgium,BEL,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1865,Belgium,BEL,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1835,Belgium,BEL,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1824,Belgium,BEL,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1612,Belgium,BEL,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),772,Belgium,BEL,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),309,Belgium,BEL,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),276,Belgium,BEL,1995
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),241,Belgium,BEL,1995
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),217,Belgium,BEL,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),151,Belgium,BEL,1995
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",147,Belgium,BEL,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),142,Belgium,BEL,1995
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),129,Belgium,BEL,1995
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),116,Belgium,BEL,1995
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),108,Belgium,BEL,1995
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),94,Belgium,BEL,1995
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),79,Belgium,BEL,1995
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),60,Belgium,BEL,1995
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),46,Belgium,BEL,1995
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),14,Belgium,BEL,1995
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),12,Belgium,BEL,1995
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),6,Belgium,BEL,1995
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1995
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1995
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Belgium,BEL,1995
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Belgium,BEL,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),37338,Belgium,BEL,1996
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),30236,Belgium,BEL,1996
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7198,Belgium,BEL,1996
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4802,Belgium,BEL,1996
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4281,Belgium,BEL,1996
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3829,Belgium,BEL,1996
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2333,Belgium,BEL,1996
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1870,Belgium,BEL,1996
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1836,Belgium,BEL,1996
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1766,Belgium,BEL,1996
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1625,Belgium,BEL,1996
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),788,Belgium,BEL,1996
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),285,Belgium,BEL,1996
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),278,Belgium,BEL,1996
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),224,Belgium,BEL,1996
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),186,Belgium,BEL,1996
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),151,Belgium,BEL,1996
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),147,Belgium,BEL,1996
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",141,Belgium,BEL,1996
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),138,Belgium,BEL,1996
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),112,Belgium,BEL,1996
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),99,Belgium,BEL,1996
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),92,Belgium,BEL,1996
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),72,Belgium,BEL,1996
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),59,Belgium,BEL,1996
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),43,Belgium,BEL,1996
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),11,Belgium,BEL,1996
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),8,Belgium,BEL,1996
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1996
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1996
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Belgium,BEL,1996
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Belgium,BEL,1996
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Belgium,BEL,1996
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),36741,Belgium,BEL,1997
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),30104,Belgium,BEL,1997
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7197,Belgium,BEL,1997
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4899,Belgium,BEL,1997
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4505,Belgium,BEL,1997
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),3902,Belgium,BEL,1997
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),2342,Belgium,BEL,1997
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1901,Belgium,BEL,1997
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),1860,Belgium,BEL,1997
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1718,Belgium,BEL,1997
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1626,Belgium,BEL,1997
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),801,Belgium,BEL,1997
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),294,Belgium,BEL,1997
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),274,Belgium,BEL,1997
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),213,Belgium,BEL,1997
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),167,Belgium,BEL,1997
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",146,Belgium,BEL,1997
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),145,Belgium,BEL,1997
