Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",130,Netherlands,NLD,1990
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),129,Netherlands,NLD,1990
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),117,Netherlands,NLD,1990
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),76,Netherlands,NLD,1990
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),65,Netherlands,NLD,1990
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),62,Netherlands,NLD,1990
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),43,Netherlands,NLD,1990
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),25,Netherlands,NLD,1990
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),21,Netherlands,NLD,1990
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1990
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1990
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),4,Netherlands,NLD,1990
Terrorism (deaths),Deaths - Terrorism (deaths) ---,2,Netherlands,NLD,1990
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1990
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Netherlands,NLD,1990
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),50589,Netherlands,NLD,1991
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),37243,Netherlands,NLD,1991
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7077,Netherlands,NLD,1991
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),4942,Netherlands,NLD,1991
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),4714,Netherlands,NLD,1991
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4209,Netherlands,NLD,1991
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3642,Netherlands,NLD,1991
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1896,Netherlands,NLD,1991
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1700,Netherlands,NLD,1991
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1655,Netherlands,NLD,1991
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1488,Netherlands,NLD,1991
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1170,Netherlands,NLD,1991
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),608,Netherlands,NLD,1991
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),340,Netherlands,NLD,1991
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),209,Netherlands,NLD,1991
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),196,Netherlands,NLD,1991
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),160,Netherlands,NLD,1991
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),145,Netherlands,NLD,1991
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",131,Netherlands,NLD,1991
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),124,Netherlands,NLD,1991
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),120,Netherlands,NLD,1991
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),84,Netherlands,NLD,1991
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),67,Netherlands,NLD,1991
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),65,Netherlands,NLD,1991
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),47,Netherlands,NLD,1991
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),25,Netherlands,NLD,1991
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),19,Netherlands,NLD,1991
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1991
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1991
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1991
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1991
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Netherlands,NLD,1991
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Netherlands,NLD,1991
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),50477,Netherlands,NLD,1992
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),37878,Netherlands,NLD,1992
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7235,Netherlands,NLD,1992
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5071,Netherlands,NLD,1992
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),4849,Netherlands,NLD,1992
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),4553,Netherlands,NLD,1992
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3603,Netherlands,NLD,1992
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1882,Netherlands,NLD,1992
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1735,Netherlands,NLD,1992
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1620,Netherlands,NLD,1992
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1532,Netherlands,NLD,1992
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1168,Netherlands,NLD,1992
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),581,Netherlands,NLD,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),464,Netherlands,NLD,1992
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),226,Netherlands,NLD,1992
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),202,Netherlands,NLD,1992
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),173,Netherlands,NLD,1992
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),144,Netherlands,NLD,1992
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",134,Netherlands,NLD,1992
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),132,Netherlands,NLD,1992
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),118,Netherlands,NLD,1992
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),95,Netherlands,NLD,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),70,Netherlands,NLD,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),65,Netherlands,NLD,1992
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),51,Netherlands,NLD,1992
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),24,Netherlands,NLD,1992
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),22,Netherlands,NLD,1992
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1992
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1,Netherlands,NLD,1992
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Netherlands,NLD,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Netherlands,NLD,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),51428,Netherlands,NLD,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),38790,Netherlands,NLD,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7619,Netherlands,NLD,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5257,Netherlands,NLD,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),5215,Netherlands,NLD,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),5000,Netherlands,NLD,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3635,Netherlands,NLD,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1902,Netherlands,NLD,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1828,Netherlands,NLD,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1603,Netherlands,NLD,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1594,Netherlands,NLD,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1180,Netherlands,NLD,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),576,Netherlands,NLD,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),493,Netherlands,NLD,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),224,Netherlands,NLD,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),212,Netherlands,NLD,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),188,Netherlands,NLD,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),146,Netherlands,NLD,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",140,Netherlands,NLD,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),139,Netherlands,NLD,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),117,Netherlands,NLD,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),108,Netherlands,NLD,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),74,Netherlands,NLD,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),67,Netherlands,NLD,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),58,Netherlands,NLD,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),23,Netherlands,NLD,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),22,Netherlands,NLD,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),1,Netherlands,NLD,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Netherlands,NLD,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Netherlands,NLD,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),50560,Netherlands,NLD,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),38763,Netherlands,NLD,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7644,Netherlands,NLD,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),5514,Netherlands,NLD,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5308,Netherlands,NLD,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),5111,Netherlands,NLD,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3566,Netherlands,NLD,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1881,Netherlands,NLD,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1849,Netherlands,NLD,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1614,Netherlands,NLD,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1551,Netherlands,NLD,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1165,Netherlands,NLD,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),541,Netherlands,NLD,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),506,Netherlands,NLD,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),213,Netherlands,NLD,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),205,Netherlands,NLD,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),205,Netherlands,NLD,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),152,Netherlands,NLD,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),141,Netherlands,NLD,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",140,Netherlands,NLD,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),115,Netherlands,NLD,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),113,Netherlands,NLD,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),75,Netherlands,NLD,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),67,Netherlands,NLD,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),63,Netherlands,NLD,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),22,Netherlands,NLD,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),20,Netherlands,NLD,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Netherlands,NLD,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Netherlands,NLD,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),50609,Netherlands,NLD,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),38707,Netherlands,NLD,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),7913,Netherlands,NLD,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),5995,Netherlands,NLD,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5422,Netherlands,NLD,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),5256,Netherlands,NLD,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3532,Netherlands,NLD,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1901,Netherlands,NLD,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1870,Netherlands,NLD,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1658,Netherlands,NLD,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1523,Netherlands,NLD,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1171,Netherlands,NLD,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),521,Netherlands,NLD,1995
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),500,Netherlands,NLD,1995
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),225,Netherlands,NLD,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),220,Netherlands,NLD,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),205,Netherlands,NLD,1995
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),157,Netherlands,NLD,1995
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),155,Netherlands,NLD,1995
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",140,Netherlands,NLD,1995
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),121,Netherlands,NLD,1995
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),110,Netherlands,NLD,1995
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),78,Netherlands,NLD,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),76,Netherlands,NLD,1995
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),57,Netherlands,NLD,1995
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),21,Netherlands,NLD,1995
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),20,Netherlands,NLD,1995
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1995
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),4,Netherlands,NLD,1995
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),3,Netherlands,NLD,1995
Terrorism (deaths),Deaths - Terrorism (deaths) ---,1,Netherlands,NLD,1995
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1995
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Netherlands,NLD,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),50464,Netherlands,NLD,1996
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),39769,Netherlands,NLD,1996
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),8122,Netherlands,NLD,1996
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),6429,Netherlands,NLD,1996
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5519,Netherlands,NLD,1996
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),5350,Netherlands,NLD,1996
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3506,Netherlands,NLD,1996
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1950,Netherlands,NLD,1996
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1867,Netherlands,NLD,1996
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1681,Netherlands,NLD,1996
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1490,Netherlands,NLD,1996
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1180,Netherlands,NLD,1996
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),523,Netherlands,NLD,1996
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),377,Netherlands,NLD,1996
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),244,Netherlands,NLD,1996
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),239,Netherlands,NLD,1996
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),197,Netherlands,NLD,1996
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),172,Netherlands,NLD,1996
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),151,Netherlands,NLD,1996
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",140,Netherlands,NLD,1996
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),137,Netherlands,NLD,1996
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),107,Netherlands,NLD,1996
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),95,Netherlands,NLD,1996
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),86,Netherlands,NLD,1996
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),44,Netherlands,NLD,1996
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),25,Netherlands,NLD,1996
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),21,Netherlands,NLD,1996
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),6,Netherlands,NLD,1996
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),3,Netherlands,NLD,1996
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1996
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Netherlands,NLD,1996
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Netherlands,NLD,1996
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Netherlands,NLD,1996
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),49713,Netherlands,NLD,1997
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),40055,Netherlands,NLD,1997
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),8216,Netherlands,NLD,1997
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),6747,Netherlands,NLD,1997
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),5558,Netherlands,NLD,1997
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),5445,Netherlands,NLD,1997
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),3518,Netherlands,NLD,1997
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),1962,Netherlands,NLD,1997
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),1843,Netherlands,NLD,1997
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1698,Netherlands,NLD,1997
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1429,Netherlands,NLD,1997
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),1179,Netherlands,NLD,1997
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),500,Netherlands,NLD,1997
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),267,Netherlands,NLD,1997
