Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),418,Indonesia,IDN,1992
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),280,Indonesia,IDN,1992
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),150,Indonesia,IDN,1992
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),110,Indonesia,IDN,1992
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),86,Indonesia,IDN,1992
Terrorism (deaths),Deaths - Terrorism (deaths) ---,33,Indonesia,IDN,1992
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Indonesia,IDN,1992
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),303860,Indonesia,IDN,1993
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),122167,Indonesia,IDN,1993
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),115849,Indonesia,IDN,1993
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),105995,Indonesia,IDN,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),98645,Indonesia,IDN,1993
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),89351,Indonesia,IDN,1993
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),80639,Indonesia,IDN,1993
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),69200,Indonesia,IDN,1993
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),61787,Indonesia,IDN,1993
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),49140,Indonesia,IDN,1993
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),36774,Indonesia,IDN,1993
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),24052,Indonesia,IDN,1993
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),22602,Indonesia,IDN,1993
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),21319,Indonesia,IDN,1993
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),17742,Indonesia,IDN,1993
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),16722,Indonesia,IDN,1993
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),10668,Indonesia,IDN,1993
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),10664,Indonesia,IDN,1993
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),10305,Indonesia,IDN,1993
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),6869,Indonesia,IDN,1993
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),3229,Indonesia,IDN,1993
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),2854,Indonesia,IDN,1993
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2723,Indonesia,IDN,1993
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",1900,Indonesia,IDN,1993
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),923,Indonesia,IDN,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),428,Indonesia,IDN,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),293,Indonesia,IDN,1993
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),231,Indonesia,IDN,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),134,Indonesia,IDN,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),109,Indonesia,IDN,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),27,Indonesia,IDN,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Indonesia,IDN,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Indonesia,IDN,1993
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),312544,Indonesia,IDN,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),120251,Indonesia,IDN,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),111085,Indonesia,IDN,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),109559,Indonesia,IDN,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),96941,Indonesia,IDN,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),90948,Indonesia,IDN,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),77869,Indonesia,IDN,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),70252,Indonesia,IDN,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),62979,Indonesia,IDN,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),48965,Indonesia,IDN,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),38085,Indonesia,IDN,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),24677,Indonesia,IDN,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),21797,Indonesia,IDN,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),20518,Indonesia,IDN,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),17734,Indonesia,IDN,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),16025,Indonesia,IDN,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),11101,Indonesia,IDN,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),10206,Indonesia,IDN,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),9951,Indonesia,IDN,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),6964,Indonesia,IDN,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),2993,Indonesia,IDN,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2756,Indonesia,IDN,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),2709,Indonesia,IDN,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",1869,Indonesia,IDN,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),897,Indonesia,IDN,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),609,Indonesia,IDN,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),437,Indonesia,IDN,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),333,Indonesia,IDN,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),306,Indonesia,IDN,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),109,Indonesia,IDN,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),13,Indonesia,IDN,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,1,Indonesia,IDN,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Indonesia,IDN,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),321557,Indonesia,IDN,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),118083,Indonesia,IDN,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),113315,Indonesia,IDN,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),106166,Indonesia,IDN,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),95445,Indonesia,IDN,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),92536,Indonesia,IDN,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),74956,Indonesia,IDN,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),71351,Indonesia,IDN,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),64200,Indonesia,IDN,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),48801,Indonesia,IDN,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),39462,Indonesia,IDN,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),25314,Indonesia,IDN,1995
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),21032,Indonesia,IDN,1995
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),19757,Indonesia,IDN,1995
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),17693,Indonesia,IDN,1995
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),15296,Indonesia,IDN,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),11539,Indonesia,IDN,1995
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),9800,Indonesia,IDN,1995
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),9613,Indonesia,IDN,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),7055,Indonesia,IDN,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),3138,Indonesia,IDN,1995
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),2801,Indonesia,IDN,1995
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2785,Indonesia,IDN,1995
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",1843,Indonesia,IDN,1995
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),877,Indonesia,IDN,1995
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),448,Indonesia,IDN,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),446,Indonesia,IDN,1995
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),318,Indonesia,IDN,1995
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),230,Indonesia,IDN,1995
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),108,Indonesia,IDN,1995
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),104,Indonesia,IDN,1995
Terrorism (deaths),Deaths - Terrorism (deaths) ---,41,Indonesia,IDN,1995
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Indonesia,IDN,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),331193,Indonesia,IDN,1996
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),117565,Indonesia,IDN,1996
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),115789,Indonesia,IDN,1996
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),101048,Indonesia,IDN,1996
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),94020,Indonesia,IDN,1996
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),93434,Indonesia,IDN,1996
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),72581,Indonesia,IDN,1996
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),72146,Indonesia,IDN,1996
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),65412,Indonesia,IDN,1996
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),48722,Indonesia,IDN,1996
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),40887,Indonesia,IDN,1996
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),26018,Indonesia,IDN,1996
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),20200,Indonesia,IDN,1996
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),18933,Indonesia,IDN,1996
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),17512,Indonesia,IDN,1996
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),14587,Indonesia,IDN,1996
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),11965,Indonesia,IDN,1996
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),9492,Indonesia,IDN,1996
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),9267,Indonesia,IDN,1996
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),7154,Indonesia,IDN,1996
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),3289,Indonesia,IDN,1996
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),2842,Indonesia,IDN,1996
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),2811,Indonesia,IDN,1996
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",1837,Indonesia,IDN,1996
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),864,Indonesia,IDN,1996
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),574,Indonesia,IDN,1996
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),455,Indonesia,IDN,1996
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),330,Indonesia,IDN,1996
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),294,Indonesia,IDN,1996
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),108,Indonesia,IDN,1996
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),64,Indonesia,IDN,1996
Terrorism (deaths),Deaths - Terrorism (deaths) ---,30,Indonesia,IDN,1996
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Indonesia,IDN,1996
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),342414,Indonesia,IDN,1997
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),121912,Indonesia,IDN,1997
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),115176,Indonesia,IDN,1997
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),96922,Indonesia,IDN,1997
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),95493,Indonesia,IDN,1997
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),91368,Indonesia,IDN,1997
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),74236,Indonesia,IDN,1997
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),70257,Indonesia,IDN,1997
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),66559,Indonesia,IDN,1997
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),48986,Indonesia,IDN,1997
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),42444,Indonesia,IDN,1997
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),26855,Indonesia,IDN,1997
