Causes name,Causes Full Description,Death Numbers,Entity,cca3,Year
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),88,Benin,BEN,1993
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),41,Benin,BEN,1993
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),34,Benin,BEN,1993
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),6,Benin,BEN,1993
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Benin,BEN,1993
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Benin,BEN,1993
Terrorism (deaths),Deaths - Terrorism (deaths) ---,,Benin,BEN,1993
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Benin,BEN,1993
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8783,Benin,BEN,1994
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8749,Benin,BEN,1994
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7509,Benin,BEN,1994
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),6389,Benin,BEN,1994
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),6187,Benin,BEN,1994
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2668,Benin,BEN,1994
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2349,Benin,BEN,1994
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2321,Benin,BEN,1994
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2271,Benin,BEN,1994
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2267,Benin,BEN,1994
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2121,Benin,BEN,1994
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1325,Benin,BEN,1994
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1273,Benin,BEN,1994
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1181,Benin,BEN,1994
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1010,Benin,BEN,1994
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),944,Benin,BEN,1994
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),817,Benin,BEN,1994
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),630,Benin,BEN,1994
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),359,Benin,BEN,1994
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),348,Benin,BEN,1994
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),332,Benin,BEN,1994
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),323,Benin,BEN,1994
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),223,Benin,BEN,1994
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",208,Benin,BEN,1994
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),149,Benin,BEN,1994
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),90,Benin,BEN,1994
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),43,Benin,BEN,1994
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),35,Benin,BEN,1994
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),6,Benin,BEN,1994
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),0,Benin,BEN,1994
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Benin,BEN,1994
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Benin,BEN,1994
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Benin,BEN,1994
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),8930,Benin,BEN,1995
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8714,Benin,BEN,1995
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7459,Benin,BEN,1995
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),6551,Benin,BEN,1995
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),6362,Benin,BEN,1995
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2669,Benin,BEN,1995
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2420,Benin,BEN,1995
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2230,Benin,BEN,1995
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2185,Benin,BEN,1995
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2177,Benin,BEN,1995
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2142,Benin,BEN,1995
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1393,Benin,BEN,1995
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1321,Benin,BEN,1995
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1312,Benin,BEN,1995
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1220,Benin,BEN,1995
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1027,Benin,BEN,1995
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),838,Benin,BEN,1995
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),664,Benin,BEN,1995
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),377,Benin,BEN,1995
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),355,Benin,BEN,1995
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),349,Benin,BEN,1995
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),342,Benin,BEN,1995
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),227,Benin,BEN,1995
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",213,Benin,BEN,1995
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),154,Benin,BEN,1995
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),92,Benin,BEN,1995
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),45,Benin,BEN,1995
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),36,Benin,BEN,1995
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),20,Benin,BEN,1995
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),6,Benin,BEN,1995
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Benin,BEN,1995
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Benin,BEN,1995
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Benin,BEN,1995
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),9070,Benin,BEN,1996
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8698,Benin,BEN,1996
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7603,Benin,BEN,1996
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),6751,Benin,BEN,1996
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),6587,Benin,BEN,1996
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2680,Benin,BEN,1996
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2492,Benin,BEN,1996
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2250,Benin,BEN,1996
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2168,Benin,BEN,1996
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2132,Benin,BEN,1996
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),2080,Benin,BEN,1996
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),1896,Benin,BEN,1996
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1351,Benin,BEN,1996
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1317,Benin,BEN,1996
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1256,Benin,BEN,1996
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1030,Benin,BEN,1996
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),857,Benin,BEN,1996
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),701,Benin,BEN,1996
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),367,Benin,BEN,1996
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),360,Benin,BEN,1996
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),359,Benin,BEN,1996
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),359,Benin,BEN,1996
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),230,Benin,BEN,1996
"Fire, heat, and hot substances","Deaths - Fire, heat, and hot substances - Sex: Both - Age: All Ages (Number)",218,Benin,BEN,1996
Poisonings,Deaths - Poisonings - Sex: Both - Age: All Ages (Number),158,Benin,BEN,1996
Parkinson's disease,Deaths - Parkinson's disease - Sex: Both - Age: All Ages (Number),94,Benin,BEN,1996
Environmental heat and cold exposure,Deaths - Environmental heat and cold exposure - Sex: Both - Age: All Ages (Number),47,Benin,BEN,1996
Alcohol use disorders,Deaths - Alcohol use disorders - Sex: Both - Age: All Ages (Number),37,Benin,BEN,1996
Exposure to forces of nature,Deaths - Exposure to forces of nature - Sex: Both - Age: All Ages (Number),11,Benin,BEN,1996
Drug use disorders,Deaths - Drug use disorders - Sex: Both - Age: All Ages (Number),6,Benin,BEN,1996
Conflict and terrorism,Deaths - Conflict and terrorism - Sex: Both - Age: All Ages (Number),0,Benin,BEN,1996
Terrorism (deaths),Deaths - Terrorism (deaths) ---,0,Benin,BEN,1996
Number of executions (Amnesty International),Deaths - Number of executions (Amnesty International) ---,,Benin,BEN,1996
Neonatal disorders,Deaths - Neonatal disorders - Sex: Both - Age: All Ages (Number),9238,Benin,BEN,1997
Lower respiratory infections,Deaths - Lower respiratory infections - Sex: Both - Age: All Ages (Number),8680,Benin,BEN,1997
Diarrheal diseases,Deaths - Diarrheal diseases - Sex: Both - Age: All Ages (Number),7371,Benin,BEN,1997
Cardiovascular diseases,Deaths - Cardiovascular diseases - Sex: Both - Age: All Ages (Number),6866,Benin,BEN,1997
Malaria,Deaths - Malaria - Sex: Both - Age: All Ages (Number),6825,Benin,BEN,1997
Tuberculosis,Deaths - Tuberculosis - Sex: Both - Age: All Ages (Number),2688,Benin,BEN,1997
Neoplasms,Deaths - Neoplasms - Sex: Both - Age: All Ages (Number),2546,Benin,BEN,1997
HIV/AIDS,Deaths - HIV/AIDS - Sex: Both - Age: All Ages (Number),2425,Benin,BEN,1997
Digestive diseases,Deaths - Digestive diseases - Sex: Both - Age: All Ages (Number),2304,Benin,BEN,1997
Meningitis,Deaths - Meningitis - Sex: Both - Age: All Ages (Number),2263,Benin,BEN,1997
Nutritional deficiencies,Deaths - Nutritional deficiencies - Sex: Both - Age: All Ages (Number),2023,Benin,BEN,1997
Protein-energy malnutrition,Deaths - Protein-energy malnutrition - Sex: Both - Age: All Ages (Number),1973,Benin,BEN,1997
Cirrhosis and other chronic liver diseases,Deaths - Cirrhosis and other chronic liver diseases - Sex: Both - Age: All Ages (Number),1380,Benin,BEN,1997
Chronic respiratory diseases,Deaths - Chronic respiratory diseases - Sex: Both - Age: All Ages (Number),1301,Benin,BEN,1997
Road injuries,Deaths - Road injuries - Sex: Both - Age: All Ages (Number),1285,Benin,BEN,1997
Maternal disorders,Deaths - Maternal disorders - Sex: Both - Age: All Ages (Number),1024,Benin,BEN,1997
Chronic kidney disease,Deaths - Chronic kidney disease - Sex: Both - Age: All Ages (Number),871,Benin,BEN,1997
Diabetes mellitus,Deaths - Diabetes mellitus - Sex: Both - Age: All Ages (Number),732,Benin,BEN,1997
Self-harm,Deaths - Self-harm - Sex: Both - Age: All Ages (Number),383,Benin,BEN,1997
Interpersonal violence,Deaths - Interpersonal violence - Sex: Both - Age: All Ages (Number),381,Benin,BEN,1997
Drowning,Deaths - Drowning - Sex: Both - Age: All Ages (Number),370,Benin,BEN,1997
Alzheimer's disease and other dementias,Deaths - Alzheimer's disease and other dementias - Sex: Both - Age: All Ages (Number),362,Benin,BEN,1997
Acute hepatitis,Deaths - Acute hepatitis - Sex: Both - Age: All Ages (Number),232,Benin,BEN,1997
